stdevFWHM,stdevFeFv,group,vessel_type,filename
0.0502920366156553,0.117645871811745,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.109190361870356,0.0727084511506424,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.101887348015566,0.19624304904442,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.196887323842281,0.0507817621888325,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0526124528417605,0.0856543926056209,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.176677172675463,0.0611660630496054,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0641599872985937,0.0458312447964532,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.233120882478348,0.0979452269659753,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.282783368699157,0.050228472791703,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.620987762489551,0.135065913865368,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.237112381754716,0.0699619693293695,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0568981895194979,0.0747995488167024,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.102423468361689,0.080459083449323,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0627193732471334,0.0570162818126231,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0990624094596733,0.0221377685546236,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0964675515184094,0.052173695417544,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.116702563052776,0.0460621993223245,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0884473117055475,0.124190053450782,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.242243338262485,0.0768920490014996,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.158699703600232,0.0591518666106981,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.10834151714312,0.188671170388297,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.143102635518135,0.135363092706575,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.265210199345804,0.0595126659135742,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.507109949518426,1.07049542465428,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.240477835588758,0.332205971408515,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.427128583365584,0.898784484884056,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.114680576709319,0.0289999575539499,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0932711611678143,0.136595527571941,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.121210225787221,0.127632885542718,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0735958409064512,0.0727322316145807,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0307406011285695,0.114484821106251,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.169670432769755,0.118246149001247,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0653661218352276,0.07234548452478,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0990828760670758,0.0746235586168864,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.118808916086438,0.233262566000786,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.103685697254418,0.0878378212193376,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0502920366156553,0.117645871811745,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.109190361870356,0.0727084511506424,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.101887348015566,0.19624304904442,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.196887323842281,0.0507817621888325,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0526124528417605,0.0856543926056209,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.176677172675463,0.0611660630496054,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0641599872985937,0.0458312447964532,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.233120882478348,0.0979452269659753,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.282783368699157,0.050228472791703,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.620987762489551,0.135065913865368,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.237112381754716,0.0699619693293695,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0568981895194979,0.0747995488167024,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.102423468361689,0.080459083449323,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0627193732471334,0.0570162818126231,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0990624094596733,0.0221377685546236,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0964675515184094,0.052173695417544,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.116702563052776,0.0460621993223245,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0884473117055475,0.124190053450782,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.242243338262485,0.0768920490014996,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.158699703600232,0.0591518666106981,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.10834151714312,0.188671170388297,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.143102635518135,0.135363092706575,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.265210199345804,0.0595126659135742,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.507109949518426,1.07049542465428,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.240477835588758,0.332205971408515,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.427128583365584,0.898784484884056,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.114680576709319,0.0289999575539499,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0932711611678143,0.136595527571941,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.121210225787221,0.127632885542718,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0735958409064512,0.0727322316145807,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0307406011285695,0.114484821106251,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.169670432769755,0.118246149001247,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0653661218352276,0.07234548452478,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0990828760670758,0.0746235586168864,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.118808916086438,0.233262566000786,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.103685697254418,0.0878378212193376,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0502920366156553,0.117645871811745,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.109190361870356,0.0727084511506424,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.101887348015566,0.19624304904442,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.196887323842281,0.0507817621888325,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0526124528417605,0.0856543926056209,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.176677172675463,0.0611660630496054,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0641599872985937,0.0458312447964532,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.233120882478348,0.0979452269659753,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.282783368699157,0.050228472791703,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.620987762489551,0.135065913865368,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.237112381754716,0.0699619693293695,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0568981895194979,0.0747995488167024,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.102423468361689,0.080459083449323,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0627193732471334,0.0570162818126231,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0990624094596733,0.0221377685546236,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0964675515184094,0.052173695417544,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.116702563052776,0.0460621993223245,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0884473117055475,0.124190053450782,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.242243338262485,0.0768920490014996,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.158699703600232,0.0591518666106981,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.10834151714312,0.188671170388297,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.143102635518135,0.135363092706575,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.265210199345804,0.0595126659135742,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.507109949518426,1.07049542465428,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.240477835588758,0.332205971408515,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.427128583365584,0.898784484884056,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.114680576709319,0.0289999575539499,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0932711611678143,0.136595527571941,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.121210225787221,0.127632885542718,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0735958409064512,0.0727322316145807,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0307406011285695,0.114484821106251,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.169670432769755,0.118246149001247,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0653661218352276,0.07234548452478,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0990828760670758,0.0746235586168864,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.118808916086438,0.233262566000786,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.103685697254418,0.0878378212193376,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0502920366156553,0.117645871811745,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.109190361870356,0.0727084511506424,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.101887348015566,0.19624304904442,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.196887323842281,0.0507817621888325,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0526124528417605,0.0856543926056209,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.176677172675463,0.0611660630496054,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0641599872985937,0.0458312447964532,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.233120882478348,0.0979452269659753,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.282783368699157,0.050228472791703,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.620987762489551,0.135065913865368,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.237112381754716,0.0699619693293695,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0568981895194979,0.0747995488167024,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.102423468361689,0.080459083449323,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0627193732471334,0.0570162818126231,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0990624094596733,0.0221377685546236,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0964675515184094,0.052173695417544,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.116702563052776,0.0460621993223245,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0884473117055475,0.124190053450782,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.242243338262485,0.0768920490014996,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.158699703600232,0.0591518666106981,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.10834151714312,0.188671170388297,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.143102635518135,0.135363092706575,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.265210199345804,0.0595126659135742,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.507109949518426,1.07049542465428,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.240477835588758,0.332205971408515,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.427128583365584,0.898784484884056,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.114680576709319,0.0289999575539499,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0932711611678143,0.136595527571941,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.121210225787221,0.127632885542718,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0735958409064512,0.0727322316145807,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0307406011285695,0.114484821106251,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.169670432769755,0.118246149001247,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0653661218352276,0.07234548452478,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0990828760670758,0.0746235586168864,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.118808916086438,0.233262566000786,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.103685697254418,0.0878378212193376,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0502920366156553,0.117645871811745,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.109190361870356,0.0727084511506424,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.101887348015566,0.19624304904442,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.196887323842281,0.0507817621888325,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0526124528417605,0.0856543926056209,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.176677172675463,0.0611660630496054,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0641599872985937,0.0458312447964532,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.233120882478348,0.0979452269659753,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.282783368699157,0.050228472791703,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.620987762489551,0.135065913865368,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.237112381754716,0.0699619693293695,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0568981895194979,0.0747995488167024,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.102423468361689,0.080459083449323,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0627193732471334,0.0570162818126231,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0990624094596733,0.0221377685546236,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0964675515184094,0.052173695417544,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.116702563052776,0.0460621993223245,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0884473117055475,0.124190053450782,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.242243338262485,0.0768920490014996,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.158699703600232,0.0591518666106981,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.10834151714312,0.188671170388297,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.143102635518135,0.135363092706575,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.265210199345804,0.0595126659135742,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.507109949518426,1.07049542465428,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.240477835588758,0.332205971408515,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.427128583365584,0.898784484884056,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.114680576709319,0.0289999575539499,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0932711611678143,0.136595527571941,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.121210225787221,0.127632885542718,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0735958409064512,0.0727322316145807,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0307406011285695,0.114484821106251,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.169670432769755,0.118246149001247,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0653661218352276,0.07234548452478,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0990828760670758,0.0746235586168864,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.118808916086438,0.233262566000786,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.103685697254418,0.0878378212193376,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0502920366156553,0.117645871811745,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.109190361870356,0.0727084511506424,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.101887348015566,0.19624304904442,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.196887323842281,0.0507817621888325,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0526124528417605,0.0856543926056209,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.176677172675463,0.0611660630496054,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0641599872985937,0.0458312447964532,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.233120882478348,0.0979452269659753,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.282783368699157,0.050228472791703,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.620987762489551,0.135065913865368,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.237112381754716,0.0699619693293695,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0568981895194979,0.0747995488167024,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.102423468361689,0.080459083449323,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0627193732471334,0.0570162818126231,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0990624094596733,0.0221377685546236,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0964675515184094,0.052173695417544,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.116702563052776,0.0460621993223245,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0884473117055475,0.124190053450782,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.242243338262485,0.0768920490014996,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.158699703600232,0.0591518666106981,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.10834151714312,0.188671170388297,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.143102635518135,0.135363092706575,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.265210199345804,0.0595126659135742,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.507109949518426,1.07049542465428,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.240477835588758,0.332205971408515,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.427128583365584,0.898784484884056,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.114680576709319,0.0289999575539499,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0932711611678143,0.136595527571941,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.121210225787221,0.127632885542718,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
,,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0735958409064512,0.0727322316145807,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0307406011285695,0.114484821106251,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.169670432769755,0.118246149001247,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0653661218352276,0.07234548452478,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0990828760670758,0.0746235586168864,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.118808916086438,0.233262566000786,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.103685697254418,0.0878378212193376,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0502920366156553,0.117645871811745,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.109190361870356,0.0727084511506424,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.101887348015566,0.19624304904442,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.196887323842281,0.0507817621888325,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0526124528417605,0.0856543926056209,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.176677172675463,0.0611660630496054,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
0.0641599872985937,0.0458312447964532,B,capillary,ZT10_16X6x_gg_800nm_m13_roi1_00002_ROIs_classA
